reduced_formula,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
MoRhSO2,2,1.19,0.3252691193458118,0.96,1.42,4.0
MoRuN2O,2,1.25,0.07071067811865482,1.2,1.3,4.0
MoRuN3,2,1.07,0.3252691193458119,0.84,1.3,3.0
MoRuNO2,2,1.21,0.09899494936611673,1.14,1.28,4.0
MoRuNOF,2,1.38,0.28284271247461906,1.18,1.58,5.0
MoRuO2F,2,1.31,0.2969848480983499,1.1,1.52,4.0
MoRuO3,2,1.13,0.18384776310850245,1.0,1.26,3.0
MoRuSO2,2,1.08,0.3394112549695429,0.84,1.32,4.0
MoWN2O,2,0.76,0.31112698372208086,0.54,0.98,4.0
MoWN3,2,1.3,0.31112698372208086,1.08,1.52,3.0
MoWNO2,2,0.6799999999999999,0.05656854249492382,0.64,0.72,4.0
MoWNOF,2,1.15,0.04242640687119265,1.12,1.18,5.0
MoWO2F,2,1.33,0.2687005768508882,1.14,1.52,4.0
MoWO3,2,1.15,0.3535533905932736,0.9,1.4,3.0
MoWSO2,2,0.9299999999999999,0.09899494936611662,0.86,1.0,4.0
NaAgN2O,2,2.49,0.12727922061357852,2.4,2.58,4.0
NaAgN3,2,3.0199999999999996,0.3676955262170049,2.76,3.28,3.0
NaAgNO2,2,1.81,0.04242640687119289,1.78,1.84,4.0
NaAgNOF,2,1.9300000000000002,0.2687005768508882,1.74,2.12,5.0
NaAgO2F,2,1.8800000000000001,0.45254833995939053,1.56,2.2,4.0
NaAgO3,2,1.9000000000000001,0.39597979746446665,1.62,2.18,3.0
NaAgSO2,2,1.6400000000000001,0.08485281374238571,1.58,1.7,4.0
NaAlN2O,2,1.98,0.25455844122715726,1.8,2.16,4.0
NaAlN3,2,2.1100000000000003,0.0989949493661169,2.04,2.18,3.0
NaAlNO2,2,1.3399999999999999,0.4525483399593904,1.02,1.66,4.0
NaAlNOF,2,2.01,1.2869343417595165,1.1,2.92,5.0
NaAlO2F,2,1.47,1.4000714267493641,0.48,2.46,4.0
NaAlO3,2,1.6500000000000001,1.4283556979968262,0.64,2.66,3.0
NaAlSO2,2,1.45,0.268700576850888,1.26,1.64,4.0
NaAsN2O,2,1.92,0.28284271247461906,1.72,2.12,4.0
NaAsN3,2,2.71,0.9758073580374355,2.02,3.4,3.0
NaAsNO2,2,1.7,1.131370849898476,0.9,2.5,4.0
NaAsNOF,2,1.71,0.8909545442950497,1.08,2.34,5.0
NaAsO2F,2,1.4200000000000002,1.0465180361560904,0.68,2.16,4.0
NaAsO3,2,1.41,1.2586500705120545,0.52,2.3,3.0
NaAsSO2,2,1.2,0.25455844122715704,1.02,1.38,4.0
NaAuN2O,2,2.36,0.1131370849898477,2.28,2.44,4.0
NaAuN3,2,3.0700000000000003,0.6363961030678928,2.62,3.52,3.0
NaAuNO2,2,2.2,0.6505382386916239,1.74,2.66,4.0
NaAuNOF,2,2.07,0.43840620433565947,1.76,2.38,5.0
NaAuO2F,2,2.01,0.6363961030678928,1.56,2.46,4.0
NaAuO3,2,1.98,0.6222539674441617,1.54,2.42,3.0
NaAuSO2,2,1.6800000000000002,0.08485281374238554,1.62,1.74,4.0
NaBN2O,2,2.5700000000000003,0.466690475583121,2.24,2.9,4.0
NaBN3,2,3.49,1.4283556979968262,2.48,4.5,3.0
NaBNO2,2,1.96,0.5939696961966998,1.54,2.38,4.0
NaBNOF,2,2.55,1.34350288425444,1.6,3.5,5.0
NaBO2F,2,2.4,1.6122034611053284,1.26,3.54,4.0
NaBO3,2,2.56,1.7819090885900999,1.3,3.82,3.0
NaBSO2,2,1.93,0.49497474683058307,1.58,2.28,4.0
NaBeN2O,2,2.46,0.14142135623730964,2.36,2.56,4.0
NaBeN3,2,2.46,0.05656854249492385,2.42,2.5,3.0
NaBeNO2,2,1.81,0.2404163056034263,1.64,1.98,4.0
NaBeNOF,2,2.4699999999999998,1.117228714274745,1.68,3.26,5.0
NaBeO2F,2,2.12,1.2162236636408617,1.26,2.98,4.0
NaBeO3,2,2.16,1.2162236636408617,1.3,3.02,3.0
NaBeSO2,2,1.73,0.07071067811865482,1.68,1.78,4.0
NaBiN2O,2,2.34,0.5374011537017764,1.96,2.72,4.0
NaBiN3,2,2.62,0.42426406871192873,2.32,2.92,3.0
NaBiNO2,2,1.5,0.5091168824543144,1.14,1.86,4.0
NaBiNOF,2,1.51,0.4101219330881976,1.22,1.8,5.0
NaBiO2F,2,1.02,0.4808326112068524,0.68,1.36,4.0
NaBiO3,2,1.15,0.608111831820431,0.72,1.58,3.0
NaBiSO2,2,1.19,0.09899494936611666,1.12,1.26,4.0
NaCaN2O,2,2.86,0.08485281374238578,2.8,2.92,4.0
NaCaN3,2,2.79,0.0707106781186545,2.74,2.84,3.0
NaCaNO2,2,1.89,0.014142135623730963,1.88,1.9,4.0
NaCaNOF,2,2.12,0.14142135623730964,2.02,2.22,5.0
NaCaO2F,2,1.27,0.18384776310850245,1.14,1.4,4.0
NaCaO3,2,1.5,0.0,1.5,1.5,3.0
NaCaSO2,2,1.98,0.028284271247461926,1.96,2.0,4.0
NaCdN2O,2,2.3499999999999996,0.07071067811865465,2.3,2.4,4.0
NaCdN3,2,2.55,0.18384776310850268,2.42,2.68,3.0
NaCdNO2,2,1.87,0.3818376618407357,1.6,2.14,4.0
NaCdNOF,2,1.8900000000000001,0.1838477631085023,1.76,2.02,5.0
NaCdO2F,2,1.5,0.36769552621700474,1.24,1.76,4.0
NaCdO3,2,1.6400000000000001,0.2828427124746192,1.44,1.84,3.0
NaCdSO2,2,1.52,0.0,1.52,1.52,4.0
NaCoN2O,2,1.87,0.21213203435596437,1.72,2.02,4.0
NaCoN3,2,2.05,0.21213203435596428,1.9,2.2,3.0
NaCoNO2,2,1.27,0.3535533905932738,1.02,1.52,4.0
NaCoNOF,2,2.05,1.3435028842544403,1.1,3.0,5.0
NaCoO2F,2,1.73,1.3435028842544405,0.78,2.68,4.0
NaCoO3,2,1.6099999999999999,1.117228714274745,0.82,2.4,3.0
NaCoSO2,2,1.44,0.22627416997969532,1.28,1.6,4.0
NaCrN2O,2,1.54,0.45254833995939053,1.22,1.86,4.0
NaCrN3,2,1.75,0.4666904755831215,1.42,2.08,3.0
NaCrNO2,2,0.8300000000000001,0.6081118318204309,0.4,1.26,4.0
NaCrNOF,2,1.35,0.806101730552664,0.78,1.92,5.0
NaCrO2F,2,1.33,1.6263455967290592,0.18,2.48,4.0
NaCrO3,2,1.36,1.8384776310850237,0.06,2.66,3.0
NaCrSO2,2,1.01,0.3818376618407357,0.74,1.28,4.0
NaCuN2O,2,2.22,0.028284271247461926,2.2,2.24,4.0
NaCuN3,2,2.99,0.7778174593052022,2.44,3.54,3.0
NaCuNO2,2,1.55,0.09899494936611673,1.48,1.62,4.0
NaCuNOF,2,1.9,0.6222539674441617,1.46,2.34,5.0
NaCuO2F,2,1.79,0.8343860018001261,1.2,2.38,4.0
NaCuO3,2,1.8399999999999999,0.7353910524340094,1.32,2.36,3.0
NaCuSO2,2,1.47,0.014142135623730963,1.46,1.48,4.0
NaFeN2O,2,1.81,0.3252691193458118,1.58,2.04,4.0
NaFeN3,2,1.94,0.3111269837220811,1.72,2.16,3.0
NaFeNO2,2,1.15,0.46669047558312143,0.82,1.48,4.0
NaFeNOF,2,1.47,0.6363961030678927,1.02,1.92,5.0
NaFeO2F,2,1.6300000000000001,1.5414927829866738,0.54,2.72,4.0
NaFeO3,2,1.4,1.2162236636408617,0.54,2.26,3.0
NaFeSO2,2,1.22,0.31112698372208086,1.0,1.44,4.0
NaGaN2O,2,1.92,0.11313708498984747,1.84,2.0,4.0
NaGaN3,2,2.1500000000000004,0.014142135623730807,2.14,2.16,3.0
NaGaNO2,2,1.22,0.28284271247461895,1.02,1.42,4.0
NaGaNOF,2,1.78,1.0182337649086284,1.06,2.5,5.0
NaGaO2F,2,1.28,1.0465180361560904,0.54,2.02,4.0
NaGaO3,2,1.3900000000000001,0.9475230867899738,0.72,2.06,3.0
NaGaSO2,2,1.37,0.2121320343559642,1.22,1.52,4.0
NaGeN2O,2,1.79,0.268700576850888,1.6,1.98,4.0
NaGeN3,2,2.02,0.1131370849898477,1.94,2.1,3.0
NaGeNO2,2,1.52,1.103086578651014,0.74,2.3,4.0
NaGeNOF,2,1.2,0.4525483399593904,0.88,1.52,5.0
NaGeO2F,2,1.15,1.0889444430272832,0.38,1.92,4.0
NaGeO3,2,0.8600000000000001,0.6788225099390857,0.38,1.34,3.0
NaGeSO2,2,1.2,0.28284271247461895,1.0,1.4,4.0
NaHfN2O,2,1.86,0.5091168824543144,1.5,2.22,4.0
NaHfN3,2,2.37,1.0606601717798212,1.62,3.12,3.0
NaHfNO2,2,1.46,1.1879393923933999,0.62,2.3,4.0
NaHfNOF,2,1.5899999999999999,1.1455129855222068,0.78,2.4,5.0
NaHfO2F,2,1.09,1.3152186130069783,0.16,2.02,4.0
NaHfO3,2,0.8,0.7919595949289333,0.24,1.36,3.0
NaHfSO2,2,1.27,0.5232590180780451,0.9,1.64,4.0
NaHgN2O,2,2.46,0.1131370849898477,2.38,2.54,4.0
NaHgN3,2,3.04,0.33941125496954266,2.8,3.28,3.0
NaHgNO2,2,2.12,0.2828427124746191,1.92,2.32,4.0
NaHgNOF,2,1.8900000000000001,0.2404163056034263,1.72,2.06,5.0
NaHgO2F,2,1.76,0.36769552621700474,1.5,2.02,4.0
NaHgO3,2,1.85,0.3535533905932738,1.6,2.1,3.0
NaHgSO2,2,1.57,0.014142135623730963,1.56,1.58,4.0
NaInN2O,2,2.46,0.5939696961966998,2.04,2.88,4.0
NaInN3,2,2.71,0.5515432893255072,2.32,3.1,3.0
NaInNO2,2,1.6,0.6505382386916239,1.14,2.06,4.0
NaInNOF,2,1.67,0.6929646455628167,1.18,2.16,5.0
NaInO2F,2,1.1500000000000001,0.6646803743153548,0.68,1.62,4.0
NaInO3,2,1.32,0.6505382386916237,0.86,1.78,3.0
NaInSO2,2,1.23,0.09899494936611673,1.16,1.3,4.0
NaIrN2O,2,1.76,0.19798989873223316,1.62,1.9,4.0
NaIrN3,2,1.94,0.22627416997969532,1.78,2.1,3.0
NaIrNO2,2,1.28,0.39597979746446665,1.0,1.56,4.0
NaIrNOF,2,1.5699999999999998,0.43840620433565947,1.26,1.88,5.0
NaIrO2F,2,2.0,1.2162236636408617,1.14,2.86,4.0
NaIrO3,2,1.94,1.5556349186104046,0.84,3.04,3.0
NaIrSO2,2,1.47,0.268700576850888,1.28,1.66,4.0
NaLaN2O,2,2.18,0.08485281374238578,2.12,2.24,4.0
NaLaN3,2,2.2,0.33941125496954266,1.96,2.44,3.0
NaLaNO2,2,1.41,0.04242640687119289,1.38,1.44,4.0
NaLaNOF,2,1.52,0.1131370849898477,1.44,1.6,5.0
NaLaO2F,2,0.77,0.21213203435596428,0.62,0.92,4.0
NaLaO3,2,0.94,0.05656854249492373,0.9,0.98,3.0
NaLaSO2,2,1.5899999999999999,0.09899494936611666,1.52,1.66,4.0
NaLiN2O,2,2.92,0.0,2.92,2.92,4.0
NaLiN3,2,2.8600000000000003,0.16970562748477108,2.74,2.98,3.0
NaLiNO2,2,1.83,0.07071067811865459,1.78,1.88,4.0
NaLiNOF,2,2.13,0.24041630560342606,1.96,2.3,5.0
NaLiO2F,2,1.83,0.2969848480983499,1.62,2.04,4.0
NaLiO3,2,1.95,0.523259018078045,1.58,2.32,3.0
NaLiSO2,2,1.9900000000000002,0.2121320343559642,1.84,2.14,4.0
NaMgN2O,2,2.81,0.5798275605729691,2.4,3.22,4.0
NaMgN3,2,2.66,0.1131370849898477,2.58,2.74,3.0
NaMgNO2,2,1.44,0.05656854249492385,1.4,1.48,4.0
NaMgNOF,2,2.21,0.6081118318204308,1.78,2.64,5.0
NaMgO2F,2,1.37,0.6363961030678928,0.92,1.82,4.0
NaMgO3,2,1.48,0.5939696961966998,1.06,1.9,3.0
NaMgSO2,2,2.03,0.46669047558312127,1.7,2.36,4.0
NaMnN2O,2,1.73,0.3818376618407357,1.46,2.0,4.0
NaMnN3,2,1.85,0.3535533905932738,1.6,2.1,3.0
NaMnNO2,2,1.43,1.1737972567696688,0.6,2.26,4.0
NaMnNOF,2,1.6099999999999999,0.9475230867899735,0.94,2.28,5.0
NaMnO2F,2,1.02,1.0182337649086284,0.3,1.74,4.0
NaMnO3,2,1.15,1.2020815280171309,0.3,2.0,3.0
NaMnSO2,2,1.18,0.28284271247461895,0.98,1.38,4.0
NaMoN2O,2,1.42,0.7353910524340094,0.9,1.94,4.0
NaMoN3,2,1.63,0.636396103067893,1.18,2.08,3.0
NaMoNO2,2,0.7999999999999999,0.9050966799187808,0.16,1.44,4.0
NaMoNOF,2,1.49,1.3152186130069783,0.56,2.42,5.0
NaMoO2F,2,1.3099999999999998,1.428355697996826,0.3,2.32,4.0
NaMoO3,2,0.5900000000000001,1.0323759005323594,-0.14,1.32,3.0
NaMoSO2,2,1.1300000000000001,0.6363961030678928,0.68,1.58,4.0
NaNbN2O,2,1.53,0.6929646455628166,1.04,2.02,4.0
NaNbN3,2,1.74,0.5091168824543144,1.38,2.1,3.0
NaNbNO2,2,0.75,0.8061017305526643,0.18,1.32,4.0
NaNbNOF,2,1.43,1.428355697996826,0.42,2.44,5.0
NaNbO2F,2,1.05,1.2869343417595165,0.14,1.96,4.0
NaNbO3,2,0.45999999999999996,1.1030865786510142,-0.32,1.24,3.0
NaNbSO2,2,1.12,0.9333809511662429,0.46,1.78,4.0
NaNiN2O,2,2.0,0.08485281374238578,1.94,2.06,4.0
NaNiN3,2,2.17,0.042426406871192736,2.14,2.2,3.0
NaNiNO2,2,1.3900000000000001,0.24041630560342614,1.22,1.56,4.0
NaNiNOF,2,1.5,0.33941125496954283,1.26,1.74,5.0
NaNiO2F,2,1.76,1.1030865786510142,0.98,2.54,4.0
NaNiO3,2,1.26,0.33941125496954283,1.02,1.5,3.0
NaNiSO2,2,1.46,0.08485281374238578,1.4,1.52,4.0
NaOsN2O,2,1.6,0.5374011537017761,1.22,1.98,4.0
NaOsN3,2,1.78,0.5656854249492382,1.38,2.18,3.0
NaOsNO2,2,1.13,0.7212489168102785,0.62,1.64,4.0
NaOsNOF,2,2.04,1.3859292911256331,1.06,3.02,5.0
NaOsO2F,2,1.9,1.2727922061357855,1.0,2.8,4.0
NaOsO3,2,1.75,1.711198410471445,0.54,2.96,3.0
NaOsSO2,2,1.38,0.4242640687119285,1.08,1.68,4.0
NaPbN2O,2,2.21,0.04242640687119305,2.18,2.24,4.0
NaPbN3,2,2.42,0.05656854249492385,2.38,2.46,3.0
NaPbNO2,2,1.4,0.11313708498984763,1.32,1.48,4.0
NaPbNOF,2,1.72,0.39597979746446665,1.44,2.0,5.0
NaPbO2F,2,1.13,0.4101219330881975,0.84,1.42,4.0
NaPbO3,2,1.27,0.3818376618407357,1.0,1.54,3.0
NaPbSO2,2,1.67,0.4101219330881976,1.38,1.96,4.0
NaPdN2O,2,2.1500000000000004,0.07071067811865497,2.1,2.2,4.0
NaPdN3,2,2.3,0.08485281374238562,2.24,2.36,3.0
NaPdNO2,2,1.58,0.0,1.58,1.58,4.0
NaPdNOF,2,1.5899999999999999,0.12727922061357844,1.5,1.68,5.0
NaPdO2F,2,1.85,0.8061017305526642,1.28,2.42,4.0
NaPdO3,2,1.98,0.9616652224137048,1.3,2.66,3.0
NaPdSO2,2,1.54,0.028284271247461926,1.52,1.56,4.0
NaPtN2O,2,2.02,0.05656854249492385,1.98,2.06,4.0
NaPtN3,2,2.16,0.0,2.16,2.16,3.0
NaPtNO2,2,1.5,0.14142135623730964,1.4,1.6,4.0
NaPtNOF,2,2.2199999999999998,1.0182337649086286,1.5,2.94,5.0
NaPtO2F,2,1.9900000000000002,0.9758073580374356,1.3,2.68,4.0
NaPtO3,2,1.9300000000000002,1.0606601717798214,1.18,2.68,3.0
NaPtSO2,2,1.55,0.014142135623730963,1.54,1.56,4.0
NaReN2O,2,1.3199999999999998,0.8202438661763952,0.74,1.9,4.0
NaReN3,2,2.49,2.135462479183374,0.98,4.0,3.0
NaReNO2,2,1.49,1.994041122946064,0.08,2.9,4.0
NaReNOF,2,1.69,1.5414927829866734,0.6,2.78,5.0
NaReO2F,2,1.58,1.4142135623730951,0.58,2.58,4.0
NaReO3,2,1.35,1.9657568516986024,-0.04,2.74,3.0
NaReSO2,2,1.33,0.6081118318204309,0.9,1.76,4.0
NaRhN2O,2,1.92,0.05656854249492385,1.88,1.96,4.0
NaRhN3,2,2.0700000000000003,0.09899494936611658,2.0,2.14,3.0
NaRhNO2,2,1.3599999999999999,0.25455844122715726,1.18,1.54,4.0
NaRhNOF,2,1.51,0.2969848480983499,1.3,1.72,5.0
NaRhO2F,2,1.83,1.0606601717798212,1.08,2.58,4.0
NaRhO3,2,1.75,1.0606601717798212,1.0,2.5,3.0
NaRhSO2,2,1.4500000000000002,0.15556349186104035,1.34,1.56,4.0
NaRuN2O,2,1.75,0.3252691193458118,1.52,1.98,4.0
NaRuN3,2,1.9500000000000002,0.32526911934581204,1.72,2.18,3.0
NaRuNO2,2,1.25,0.551543289325507,0.86,1.64,4.0
NaRuNOF,2,1.86,1.1030865786510142,1.08,2.64,5.0
NaRuO2F,2,1.8,1.2445079348883237,0.92,2.68,4.0
NaRuO3,2,1.6300000000000001,1.3435028842544403,0.68,2.58,3.0
NaRuSO2,2,1.4,0.3111269837220811,1.18,1.62,4.0
NaSbN2O,2,2.2199999999999998,0.9333809511662425,1.56,2.88,4.0
NaSbN3,2,2.49,0.8061017305526641,1.92,3.06,3.0
NaSbNO2,2,1.37,0.9758073580374356,0.68,2.06,4.0
NaSbNOF,2,1.49,0.7212489168102785,0.98,2.0,5.0
NaSbO2F,2,1.08,0.7919595949289331,0.52,1.64,4.0
NaSbO3,2,0.69,0.6929646455628166,0.2,1.18,3.0
NaSbSO2,2,1.06,0.282842712474619,0.86,1.26,4.0
NaScN2O,2,2.0999999999999996,0.22627416997969493,1.94,2.26,4.0
NaScN3,2,2.18,0.0,2.18,2.18,3.0
NaScNO2,2,1.33,0.2404163056034263,1.16,1.5,4.0
NaScNOF,2,1.79,0.806101730552664,1.22,2.36,5.0
NaScO2F,2,1.15,0.862670273047588,0.54,1.76,4.0
NaScO3,2,1.37,0.8626702730475879,0.76,1.98,3.0
NaScSO2,2,1.3399999999999999,0.056568542494923775,1.3,1.38,4.0
NaSiN2O,2,1.92,0.5656854249492379,1.52,2.32,4.0
NaSiN3,2,2.0,0.42426406871192834,1.7,2.3,3.0
NaSiNO2,2,1.3599999999999999,0.9050966799187808,0.72,2.0,4.0
NaSiNOF,2,2.08,1.5556349186104046,0.98,3.18,5.0
NaSiO2F,2,1.6199999999999999,1.6404877323527902,0.46,2.78,4.0
NaSiO3,2,1.16,1.103086578651014,0.38,1.94,3.0
NaSiSO2,2,1.6099999999999999,0.608111831820431,1.18,2.04,4.0
NaSnN2O,2,1.8199999999999998,0.25455844122715726,1.64,2.0,4.0
NaSnN3,2,2.08,0.08485281374238578,2.02,2.14,3.0
NaSnNO2,2,1.3900000000000001,0.834386001800126,0.8,1.98,4.0
NaSnNOF,2,1.49,0.7778174593052023,0.94,2.04,5.0
NaSnO2F,2,0.97,0.8343860018001261,0.38,1.56,4.0
NaSnO3,2,1.05,0.8626702730475879,0.44,1.66,3.0
NaSnSO2,2,1.17,0.18384776310850245,1.04,1.3,4.0
NaSrN2O,2,2.75,0.0707106781186545,2.7,2.8,4.0
NaSrN3,2,3.13,0.21213203435596414,2.98,3.28,3.0
NaSrNO2,2,1.65,0.12727922061357844,1.56,1.74,4.0
NaSrNOF,2,2.13,0.04242640687119305,2.1,2.16,5.0
NaSrO2F,2,1.17,0.014142135623730963,1.16,1.18,4.0
NaSrO3,2,1.42,0.1979898987322334,1.28,1.56,3.0
NaSrSO2,2,1.9500000000000002,0.15556349186104035,1.84,2.06,4.0
NaTaN2O,2,1.51,0.7495331880577404,0.98,2.04,4.0
NaTaN3,2,1.6400000000000001,0.5939696961967,1.22,2.06,3.0
NaTaNO2,2,0.79,0.9475230867899737,0.12,1.46,4.0
NaTaNOF,2,1.49,1.5697770542341354,0.38,2.6,5.0
NaTaO2F,2,1.01,1.4000714267493641,0.02,2.0,4.0
NaTaO3,2,0.75,1.8809040379562165,-0.58,2.08,3.0
NaTaSO2,2,1.03,1.0606601717798212,0.28,1.78,4.0
NaTeN2O,2,1.8900000000000001,0.29698484809835013,1.68,2.1,4.0
NaTeN3,2,2.66,0.8768124086713186,2.04,3.28,3.0
NaTeNO2,2,1.5999999999999999,1.0465180361560902,0.86,2.34,4.0
NaTeNOF,2,1.6300000000000001,0.7495331880577404,1.1,2.16,5.0
NaTeO2F,2,1.29,0.8909545442950498,0.66,1.92,4.0
NaTeO3,2,0.9299999999999999,0.6363961030678927,0.48,1.38,3.0
NaTeSO2,2,1.1400000000000001,0.25455844122715726,0.96,1.32,4.0
NaTiN2O,2,1.76,0.48083261120685244,1.42,2.1,4.0
NaTiN3,2,1.92,0.33941125496954305,1.68,2.16,3.0
NaTiNO2,2,1.05,0.6929646455628166,0.56,1.54,4.0
NaTiNOF,2,1.63,1.3152186130069785,0.7,2.56,5.0
NaTiO2F,2,1.1800000000000002,1.4990663761154808,0.12,2.24,4.0
NaTiO3,2,0.8099999999999999,0.8909545442950498,0.18,1.44,3.0
NaTiSO2,2,1.17,0.5515432893255071,0.78,1.56,4.0
NaTlN2O,2,2.45,0.04242640687119305,2.42,2.48,4.0
NaTlN3,2,2.9800000000000004,0.33941125496954294,2.74,3.22,3.0
NaTlNO2,2,1.82,0.31112698372208086,1.6,2.04,4.0
NaTlNOF,2,1.86,0.45254833995939053,1.54,2.18,5.0
NaTlO2F,2,1.44,0.42426406871192857,1.14,1.74,4.0
NaTlO3,2,1.59,0.3535533905932738,1.34,1.84,3.0
NaTlSO2,2,1.43,0.014142135623730963,1.42,1.44,4.0
NaVN2O,2,1.51,0.5515432893255069,1.12,1.9,4.0
NaVN3,2,2.61,1.711198410471445,1.4,3.82,3.0
NaVNO2,2,1.6099999999999999,1.682914139223983,0.42,2.8,4.0
NaVNOF,2,1.6900000000000002,1.48492424049175,0.64,2.74,5.0
NaVO2F,2,1.1300000000000001,1.4849242404917498,0.08,2.18,4.0
NaVO3,2,1.34,1.7536248173426379,0.1,2.58,3.0
NaVSO2,2,1.0,0.5374011537017761,0.62,1.38,4.0
NaWN2O,2,1.28,0.8202438661763952,0.7,1.86,4.0
NaWN3,2,1.51,0.7495331880577404,0.98,2.04,3.0
NaWNO2,2,0.69,1.0606601717798212,-0.06,1.44,4.0
NaWNOF,2,1.54,1.5273506473629428,0.46,2.62,5.0
NaWO2F,2,1.3599999999999999,1.385929291125633,0.38,2.34,4.0
NaWO3,2,0.58,1.1879393923933999,-0.26,1.42,3.0
NaWSO2,2,1.18,0.7636753236814713,0.64,1.72,4.0
NaYN2O,2,2.15,0.15556349186104027,2.04,2.26,4.0
NaYN3,2,2.47,0.3818376618407357,2.2,2.74,3.0
NaYNO2,2,1.63,0.5232590180780451,1.26,2.0,4.0
NaYNOF,2,1.69,0.4384062043356595,1.38,2.0,5.0
NaYO2F,2,1.01,0.5232590180780451,0.64,1.38,4.0
NaYO3,2,1.04,0.25455844122715704,0.86,1.22,3.0
NaYSO2,2,1.1400000000000001,0.16970562748477133,1.02,1.26,4.0
NaZnN2O,2,2.2300000000000004,0.01414213562373112,2.22,2.24,4.0
NaZnN3,2,2.41,0.09899494936611658,2.34,2.48,3.0
NaZnNO2,2,1.54,0.028284271247461926,1.52,1.56,4.0
NaZnNOF,2,1.97,0.49497474683058307,1.62,2.32,5.0
NaZnO2F,2,1.58,0.7071067811865476,1.08,2.08,4.0
NaZnO3,2,1.6800000000000002,0.6505382386916237,1.22,2.14,3.0
NaZnSO2,2,1.51,0.07071067811865482,1.46,1.56,4.0
NaZrN2O,2,1.84,0.42426406871192857,1.54,2.14,4.0
NaZrN3,2,1.8900000000000001,0.24041630560342614,1.72,2.06,3.0
NaZrNO2,2,1.06,0.6222539674441618,0.62,1.5,4.0
NaZrNOF,2,1.52,1.0465180361560902,0.78,2.26,5.0
NaZrO2F,2,0.98,1.1879393923933999,0.14,1.82,4.0
NaZrO3,2,0.77,0.7495331880577404,0.24,1.3,3.0
NaZrSO2,2,1.33,0.6929646455628166,0.84,1.82,4.0
NbAgN2O,2,1.29,0.6646803743153546,0.82,1.76,4.0
NbAgN3,2,1.6,0.36769552621700474,1.34,1.86,3.0
NbAgNO2,2,1.16,0.7353910524340093,0.64,1.68,4.0
NbAgNOF,2,1.25,1.1737972567696688,0.42,2.08,5.0
NbAgO2F,2,1.06,1.1879393923933999,0.22,1.9,4.0
NbAgO3,2,0.88,0.9616652224137046,0.2,1.56,3.0
NbAgSO2,2,0.95,0.7778174593052023,0.4,1.5,4.0
NbAlN2O,2,0.75,0.04242640687119289,0.72,0.78,4.0
NbAlN3,2,1.07,0.014142135623730963,1.06,1.08,3.0
NbAlNO2,2,0.72,0.08485281374238567,0.66,0.78,4.0
NbAlNOF,2,1.19,0.1272792206135786,1.1,1.28,5.0
NbAlO2F,2,0.8799999999999999,0.08485281374238574,0.82,0.94,4.0
NbAlO3,2,0.73,0.15556349186104043,0.62,0.84,3.0
NbAlSO2,2,1.07,0.04242640687119289,1.04,1.1,4.0
NbAsN2O,2,0.8400000000000001,0.33941125496954283,0.6,1.08,4.0
NbAsN3,2,1.47,0.014142135623730963,1.46,1.48,3.0
NbAsNO2,2,0.8300000000000001,0.4101219330881976,0.54,1.12,4.0
NbAsNOF,2,0.96,0.4525483399593904,0.64,1.28,5.0
NbAsO2F,2,1.06,0.4808326112068524,0.72,1.4,4.0
NbAsO3,2,1.06,0.5091168824543143,0.7,1.42,3.0
NbAsSO2,2,1.15,0.07071067811865459,1.1,1.2,4.0
NbAuN2O,2,1.3,0.6788225099390857,0.82,1.78,4.0
NbAuN3,2,1.71,0.2121320343559642,1.56,1.86,3.0
NbAuNO2,2,1.23,0.6646803743153546,0.76,1.7,4.0
NbAuNOF,2,1.37,1.145512985522207,0.56,2.18,5.0
NbAuO2F,2,1.26,1.1030865786510142,0.48,2.04,4.0
NbAuO3,2,1.13,0.8343860018001261,0.54,1.72,3.0
NbAuSO2,2,1.33,1.0889444430272832,0.56,2.1,4.0
NbBN2O,2,1.36,0.33941125496954283,1.12,1.6,4.0
NbBN3,2,1.9100000000000001,0.806101730552664,1.34,2.48,3.0
NbBNO2,2,1.24,0.25455844122715704,1.06,1.42,4.0
NbBNOF,2,1.51,0.09899494936611673,1.44,1.58,5.0
NbBO2F,2,1.37,0.04242640687119265,1.34,1.4,4.0
NbBO3,2,1.1400000000000001,0.08485281374238554,1.08,1.2,3.0
NbBSO2,2,1.3599999999999999,0.056568542494923615,1.32,1.4,4.0
NbBiN2O,2,0.9299999999999999,0.7495331880577404,0.4,1.46,4.0
NbBiN3,2,1.28,0.6788225099390857,0.8,1.76,3.0
NbBiNO2,2,0.9,0.5939696961966999,0.48,1.32,4.0
NbBiNOF,2,1.0,0.5374011537017761,0.62,1.38,5.0
NbBiO2F,2,1.04,0.7071067811865476,0.54,1.54,4.0
NbBiO3,2,0.78,0.565685424949238,0.38,1.18,3.0
NbBiSO2,2,0.86,0.5091168824543142,0.5,1.22,4.0
NbCdN2O,2,1.18,0.6505382386916236,0.72,1.64,4.0
NbCdN3,2,1.4100000000000001,0.4666904755831214,1.08,1.74,3.0
NbCdNO2,2,0.84,0.7636753236814713,0.3,1.38,4.0
NbCdNOF,2,1.2,1.0182337649086284,0.48,1.92,5.0
NbCdO2F,2,0.9400000000000001,0.9333809511662428,0.28,1.6,4.0
NbCdO3,2,0.6699999999999999,0.7212489168102784,0.16,1.18,3.0
NbCdSO2,2,1.26,1.1030865786510142,0.48,2.04,4.0
