element_set,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
F-Ir-N-O-Pd,2,1.65,0.6646803743153548,1.18,2.12,5.0
F-Ir-N-O-Pt,2,1.56,0.0,1.56,1.56,5.0
F-Ir-N-O-Rb,2,2.54,1.7819090885900997,1.28,3.8,5.0
F-Ir-N-O-Re,2,1.82,0.42426406871192857,1.52,2.12,5.0
F-Ir-N-O-Rh,2,1.69,0.4101219330881976,1.4,1.98,5.0
F-Ir-N-O-Ru,2,1.69,0.0989949493661165,1.62,1.76,5.0
F-Ir-N-O-Sb,2,1.6,0.36769552621700474,1.34,1.86,5.0
F-Ir-N-O-Sc,2,1.8,0.31112698372208086,1.58,2.02,5.0
F-Ir-N-O-Si,2,1.87,0.1838477631085023,1.74,2.0,5.0
F-Ir-N-O-Sn,2,1.47,0.4101219330881976,1.18,1.76,5.0
F-Ir-N-O-Sr,2,2.18,1.3293607486307093,1.24,3.12,5.0
F-Ir-N-O-Ta,2,1.04,0.39597979746446665,0.76,1.32,5.0
F-Ir-N-O-Te,2,1.5299999999999998,0.18384776310850245,1.4,1.66,5.0
F-Ir-N-O-Ti,2,1.1400000000000001,0.5091168824543143,0.78,1.5,5.0
F-Ir-N-O-Tl,2,1.72,0.9899494936611665,1.02,2.42,5.0
F-Ir-N-O-V,2,1.43,0.2969848480983499,1.22,1.64,5.0
F-Ir-N-O-W,2,1.56,0.7636753236814714,1.02,2.1,5.0
F-Ir-N-O-Y,2,1.81,0.6081118318204312,1.38,2.24,5.0
F-Ir-N-O-Zn,2,1.81,0.4949747468305834,1.46,2.16,5.0
F-Ir-N-O-Zr,2,1.35,0.15556349186104051,1.24,1.46,5.0
F-Ir-Na-O,2,2.0,1.2162236636408617,1.14,2.86,4.0
F-Ir-Nb-O,2,1.45,0.3252691193458118,1.22,1.68,4.0
F-Ir-Ni-O,2,1.6800000000000002,0.1414213562373094,1.58,1.78,4.0
F-Ir-O-Os,2,2.02,0.05656854249492385,1.98,2.06,4.0
F-Ir-O-Pb,2,1.55,0.6929646455628166,1.06,2.04,4.0
F-Ir-O-Pd,2,1.6600000000000001,0.5656854249492381,1.26,2.06,4.0
F-Ir-O-Pt,2,1.7,0.28284271247461895,1.5,1.9,4.0
F-Ir-O-Rb,2,2.3200000000000003,1.6970562748477143,1.12,3.52,4.0
F-Ir-O-Re,2,1.72,0.48083261120685244,1.38,2.06,4.0
F-Ir-O-Rh,2,1.77,0.3252691193458118,1.54,2.0,4.0
F-Ir-O-Ru,2,1.7000000000000002,0.1979898987322334,1.56,1.84,4.0
F-Ir-O-Sb,2,1.58,0.31112698372208086,1.36,1.8,4.0
F-Ir-O-Sc,2,1.6,0.056568542494923615,1.56,1.64,4.0
F-Ir-O-Si,2,1.92,0.14142135623730956,1.82,2.02,4.0
F-Ir-O-Sn,2,1.34,0.39597979746446665,1.06,1.62,4.0
F-Ir-O-Sr,2,1.8,1.1313708498984762,1.0,2.6,4.0
F-Ir-O-Ta,2,1.0499999999999998,0.4666904755831214,0.72,1.38,4.0
F-Ir-O-Te,2,1.62,0.19798989873223324,1.48,1.76,4.0
F-Ir-O-Ti,2,1.0899999999999999,0.4101219330881974,0.8,1.38,4.0
F-Ir-O-Tl,2,1.49,0.862670273047588,0.88,2.1,4.0
F-Ir-O-V,2,1.43,0.014142135623730963,1.42,1.44,4.0
F-Ir-O-W,2,1.5699999999999998,0.2121320343559642,1.42,1.72,4.0
F-Ir-O-Y,2,1.59,0.3252691193458118,1.36,1.82,4.0
F-Ir-O-Zn,2,1.58,0.4242640687119285,1.28,1.88,4.0
F-Ir-O-Zr,2,1.52,0.14142135623730964,1.42,1.62,4.0
F-K-La-N-O,2,1.7999999999999998,0.6505382386916234,1.34,2.26,5.0
F-K-La-O,2,0.99,0.7495331880577404,0.46,1.52,4.0
F-K-Li-N-O,2,2.4699999999999998,0.7778174593052025,1.92,3.02,5.0
F-K-Li-O,2,1.81,0.6646803743153544,1.34,2.28,4.0
F-K-Mg-N-O,2,2.45,0.9475230867899738,1.78,3.12,5.0
F-K-Mg-O,2,1.5599999999999998,0.9899494936611664,0.86,2.26,4.0
F-K-Mn-N-O,2,1.8800000000000001,1.2162236636408619,1.02,2.74,5.0
F-K-Mn-O,2,1.71,1.994041122946064,0.3,3.12,4.0
F-K-Mo-N-O,2,2.05,2.0506096654409878,0.6,3.5,5.0
F-K-Mo-O,2,1.42,1.6687720036002522,0.24,2.6,4.0
F-K-N-Na-O,2,2.38,0.5939696961966998,1.96,2.8,5.0
F-K-N-Nb-O,2,1.8499999999999999,1.994041122946064,0.44,3.26,5.0
F-K-N-Ni-O,2,2.3,1.414213562373095,1.3,3.3,5.0
F-K-N-O-Os,2,1.7,0.9333809511662426,1.04,2.36,5.0
F-K-N-O-Pb,2,1.88,0.7353910524340093,1.36,2.4,5.0
F-K-N-O-Pd,2,2.24,1.1879393923933999,1.4,3.08,5.0
F-K-N-O-Pt,2,2.41,1.4000714267493641,1.42,3.4,5.0
F-K-N-O-Rb,2,2.62,0.05656854249492385,2.58,2.66,5.0
F-K-N-O-Re,2,2.27,2.3334523779156067,0.62,3.92,5.0
F-K-N-O-Rh,2,2.28,1.4707821048680185,1.24,3.32,5.0
F-K-N-O-Ru,2,2.27,1.7394826817189069,1.04,3.5,5.0
F-K-N-O-Sb,2,1.76,1.0748023074035522,1.0,2.52,5.0
F-K-N-O-Sc,2,2.14,1.3293607486307093,1.2,3.08,5.0
F-K-N-O-Si,2,2.42,1.7253405460951763,1.2,3.64,5.0
F-K-N-O-Sn,2,1.71,1.0889444430272832,0.94,2.48,5.0
F-K-N-O-Sr,2,2.27,0.3535533905932738,2.02,2.52,5.0
F-K-N-O-Ta,2,1.8499999999999999,2.1071782079359114,0.36,3.34,5.0
F-K-N-O-Te,2,1.94,1.2445079348883235,1.06,2.82,5.0
F-K-N-O-Ti,2,2.08,1.895046173579947,0.74,3.42,5.0
F-K-N-O-Tl,2,1.9,0.7071067811865476,1.4,2.4,5.0
F-K-N-O-V,2,2.05,1.9091883092036783,0.7,3.4,5.0
F-K-N-O-W,2,2.1,2.2627416997969525,0.5,3.7,5.0
F-K-N-O-Y,2,2.02,0.9899494936611667,1.32,2.72,5.0
F-K-N-O-Zn,2,2.23,1.1172287142747452,1.44,3.02,5.0
F-K-N-O-Zr,2,1.96,1.6970562748477143,0.76,3.16,5.0
F-K-Na-O,2,1.74,0.25455844122715704,1.56,1.92,4.0
F-K-Nb-O,2,1.36,1.8384776310850237,0.06,2.66,4.0
F-K-Ni-O,2,1.94,1.3293607486307093,1.0,2.88,4.0
F-K-O-Os,2,2.31,1.9374725804511403,0.94,3.68,4.0
F-K-O-Pb,2,1.17,0.6363961030678927,0.72,1.62,4.0
F-K-O-Pd,2,1.98,1.103086578651014,1.2,2.76,4.0
F-K-O-Pt,2,2.16,1.3293607486307095,1.22,3.1,4.0
F-K-O-Rb,2,1.62,0.056568542494923775,1.58,1.66,4.0
F-K-O-Re,2,2.12,2.2061731573020285,0.56,3.68,4.0
F-K-O-Rh,2,2.0,1.4142135623730951,1.0,3.0,4.0
F-K-O-Ru,2,2.0300000000000002,1.6546298679765217,0.86,3.2,4.0
F-K-O-Sb,2,1.28,1.2162236636408619,0.42,2.14,4.0
F-K-O-Sc,2,1.47,1.428355697996826,0.46,2.48,4.0
F-K-O-Si,2,1.9100000000000001,1.7677669529663689,0.66,3.16,4.0
F-K-O-Sn,2,1.05,1.0323759005323594,0.32,1.78,4.0
F-K-O-Sr,2,1.23,0.3535533905932738,0.98,1.48,4.0
F-K-O-Ta,2,1.41,2.0506096654409878,-0.04,2.86,4.0
F-K-O-Te,2,1.52,1.3576450198781713,0.56,2.48,4.0
F-K-O-Ti,2,1.6,2.0081832585697947,0.18,3.02,4.0
F-K-O-Tl,2,1.5,0.6505382386916236,1.04,1.96,4.0
F-K-O-V,2,1.45,1.965756851698602,0.06,2.84,4.0
F-K-O-W,2,1.66,1.8950461735799473,0.32,3.0,4.0
F-K-O-Y,2,1.29,1.0889444430272832,0.52,2.06,4.0
F-K-O-Zn,2,1.74,0.9616652224137046,1.06,2.42,4.0
F-K-O-Zr,2,1.4000000000000001,1.8950461735799475,0.06,2.74,4.0
F-La-Li-N-O,2,1.44,0.28284271247461895,1.24,1.64,5.0
F-La-Li-O,2,0.6699999999999999,0.2404163056034262,0.5,0.84,4.0
F-La-Mg-N-O,2,1.21,0.5798275605729689,0.8,1.62,5.0
F-La-Mg-O,2,0.5800000000000001,0.6788225099390857,0.1,1.06,4.0
F-La-Mn-N-O,2,1.08,0.7353910524340095,0.56,1.6,5.0
F-La-Mn-O,2,0.6,0.4808326112068523,0.26,0.94,4.0
F-La-Mo-N-O,2,1.33,0.8061017305526642,0.76,1.9,5.0
F-La-Mo-O,2,1.41,0.7778174593052023,0.86,1.96,4.0
F-La-N-Na-O,2,1.52,0.1131370849898477,1.44,1.6,5.0
F-La-N-Nb-O,2,1.38,0.905096679918781,0.74,2.02,5.0
F-La-N-Ni-O,2,1.38,0.7919595949289333,0.82,1.94,5.0
F-La-N-O-Os,2,1.9899999999999998,1.0889444430272832,1.22,2.76,5.0
F-La-N-O-Pb,2,1.1,0.14142135623730956,1.0,1.2,5.0
F-La-N-O-Pd,2,1.43,0.4101219330881976,1.14,1.72,5.0
F-La-N-O-Pt,2,1.67,0.5232590180780451,1.3,2.04,5.0
F-La-N-O-Rb,2,1.9100000000000001,0.8061017305526642,1.34,2.48,5.0
F-La-N-O-Re,2,1.66,0.9333809511662426,1.0,2.32,5.0
F-La-N-O-Rh,2,1.53,0.6646803743153546,1.06,2.0,5.0
F-La-N-O-Ru,2,1.66,0.8768124086713187,1.04,2.28,5.0
F-La-N-O-Sb,2,1.24,0.25455844122715704,1.06,1.42,5.0
F-La-N-O-Sc,2,1.01,0.8626702730475879,0.4,1.62,5.0
F-La-N-O-Si,2,1.43,0.8061017305526642,0.86,2.0,5.0
F-La-N-O-Sn,2,1.0,0.16970562748477144,0.88,1.12,5.0
F-La-N-O-Sr,2,1.39,0.3535533905932738,1.14,1.64,5.0
F-La-N-O-Ta,2,1.56,1.1313708498984758,0.76,2.36,5.0
F-La-N-O-Te,2,1.44,0.1414213562373094,1.34,1.54,5.0
F-La-N-O-Ti,2,1.25,1.0323759005323594,0.52,1.98,5.0
F-La-N-O-Tl,2,1.13,0.014142135623730885,1.12,1.14,5.0
F-La-N-O-V,2,1.3,1.1879393923933999,0.46,2.14,5.0
F-La-N-O-W,2,1.5699999999999998,1.0040916292848974,0.86,2.28,5.0
F-La-N-O-Y,2,0.88,0.6222539674441618,0.44,1.32,5.0
F-La-N-O-Zn,2,1.19,0.49497474683058335,0.84,1.54,5.0
F-La-N-O-Zr,2,1.31,0.9758073580374356,0.62,2.0,5.0
F-La-Na-O,2,0.77,0.21213203435596428,0.62,0.92,4.0
F-La-Nb-O,2,1.1099999999999999,0.5798275605729691,0.7,1.52,4.0
F-La-Ni-O,2,0.97,0.6646803743153546,0.5,1.44,4.0
F-La-O-Os,2,1.87,0.7495331880577402,1.34,2.4,4.0
F-La-O-Pb,2,0.8,0.36769552621700474,0.54,1.06,4.0
F-La-O-Pd,2,1.1,0.22627416997969516,0.94,1.26,4.0
F-La-O-Pt,2,1.4100000000000001,0.29698484809835013,1.2,1.62,4.0
F-La-O-Rb,2,1.1,0.9333809511662429,0.44,1.76,4.0
F-La-O-Re,2,1.8399999999999999,0.9333809511662429,1.18,2.5,4.0
F-La-O-Rh,2,1.26,0.45254833995939053,0.94,1.58,4.0
F-La-O-Ru,2,1.44,0.5939696961966999,1.02,1.86,4.0
F-La-O-Sb,2,1.01,0.014142135623730963,1.0,1.02,4.0
F-La-O-Sc,2,0.8,0.6505382386916236,0.34,1.26,4.0
F-La-O-Si,2,1.23,0.4666904755831214,0.9,1.56,4.0
F-La-O-Sn,2,0.77,0.12727922061357852,0.68,0.86,4.0
F-La-O-Sr,2,0.7,0.36769552621700474,0.44,0.96,4.0
F-La-O-Ta,2,1.4,0.7636753236814714,0.86,1.94,4.0
F-La-O-Te,2,1.03,0.18384776310850232,0.9,1.16,4.0
F-La-O-Ti,2,0.8899999999999999,0.7212489168102784,0.38,1.4,4.0
F-La-O-Tl,2,0.8300000000000001,0.3818376618407357,0.56,1.1,4.0
F-La-O-V,2,0.9400000000000001,0.9333809511662428,0.28,1.6,4.0
F-La-O-W,2,1.46,0.6222539674441617,1.02,1.9,4.0
F-La-O-Y,2,0.82,0.4525483399593903,0.5,1.14,4.0
F-La-O-Zn,2,0.66,0.4525483399593904,0.34,0.98,4.0
F-La-O-Zr,2,0.95,0.6363961030678927,0.5,1.4,4.0
F-Li-Mg-N-O,2,1.98,0.05656854249492385,1.94,2.02,5.0
F-Li-Mg-O,2,1.21,0.18384776310850245,1.08,1.34,4.0
F-Li-Mn-N-O,2,1.44,0.5374011537017762,1.06,1.82,5.0
F-Li-Mn-O,2,0.81,0.6081118318204308,0.38,1.24,4.0
F-Li-Mo-N-O,2,1.25,0.7778174593052023,0.7,1.8,5.0
F-Li-Mo-O,2,0.94,0.6788225099390855,0.46,1.42,4.0
F-Li-N-Na-O,2,2.13,0.24041630560342606,1.96,2.3,5.0
F-Li-N-Nb-O,2,1.03,0.7495331880577404,0.5,1.56,5.0
F-Li-N-Ni-O,2,1.79,0.5515432893255072,1.4,2.18,5.0
F-Li-N-O-Os,2,1.8199999999999998,0.876812408671319,1.2,2.44,5.0
F-Li-N-O-Pb,2,1.59,0.04242640687119289,1.56,1.62,5.0
F-Li-N-O-Pd,2,1.9,0.33941125496954305,1.66,2.14,5.0
F-Li-N-O-Pt,2,1.98,0.5091168824543141,1.62,2.34,5.0
F-Li-N-O-Rb,2,2.51,0.8061017305526644,1.94,3.08,5.0
F-Li-N-O-Re,2,1.4700000000000002,1.0323759005323594,0.74,2.2,5.0
F-Li-N-O-Rh,2,1.82,0.5374011537017763,1.44,2.2,5.0
F-Li-N-O-Ru,2,1.69,0.6646803743153548,1.22,2.16,5.0
F-Li-N-O-Sb,2,1.36,0.33941125496954283,1.12,1.6,5.0
F-Li-N-O-Sc,2,1.58,0.25455844122715726,1.4,1.76,5.0
F-Li-N-O-Si,2,1.8,1.1030865786510142,1.02,2.58,5.0
F-Li-N-O-Sn,2,1.33,0.3252691193458118,1.1,1.56,5.0
F-Li-N-O-Sr,2,2.09,0.3818376618407355,1.82,2.36,5.0
F-Li-N-O-Ta,2,1.0899999999999999,0.806101730552664,0.52,1.66,5.0
F-Li-N-O-Te,2,1.5,0.33941125496954283,1.26,1.74,5.0
F-Li-N-O-Ti,2,1.22,0.7353910524340095,0.7,1.74,5.0
F-Li-N-O-Tl,2,1.75,0.014142135623730963,1.74,1.76,5.0
F-Li-N-O-V,2,1.28,0.7353910524340095,0.76,1.8,5.0
F-Li-N-O-W,2,1.25,0.9192388155425116,0.6,1.9,5.0
F-Li-N-O-Y,2,1.52,0.05656854249492385,1.48,1.56,5.0
F-Li-N-O-Zn,2,1.8,0.25455844122715704,1.62,1.98,5.0
F-Li-N-O-Zr,2,1.21,0.4101219330881975,0.92,1.5,5.0
F-Li-Na-O,2,1.83,0.2969848480983499,1.62,2.04,4.0
F-Li-Nb-O,2,0.74,0.5939696961966998,0.32,1.16,4.0
F-Li-Ni-O,2,1.4500000000000002,0.5798275605729689,1.04,1.86,4.0
F-Li-O-Os,2,1.67,0.7212489168102787,1.16,2.18,4.0
F-Li-O-Pb,2,1.05,0.014142135623730963,1.04,1.06,4.0
F-Li-O-Pd,2,1.67,0.2969848480983499,1.46,1.88,4.0
F-Li-O-Pt,2,1.8,0.45254833995939053,1.48,2.12,4.0
F-Li-O-Rb,2,1.94,0.4808326112068521,1.6,2.28,4.0
F-Li-O-Re,2,1.3399999999999999,0.8485281374238571,0.74,1.94,4.0
F-Li-O-Rh,2,1.5899999999999999,0.4666904755831214,1.26,1.92,4.0
F-Li-O-Ru,2,1.48,0.5656854249492379,1.08,1.88,4.0
F-Li-O-Sb,2,0.9199999999999999,0.33941125496954266,0.68,1.16,4.0
F-Li-O-Sc,2,0.9299999999999999,0.2969848480983499,0.72,1.14,4.0
F-Li-O-Si,2,1.3800000000000001,1.2162236636408619,0.52,2.24,4.0
F-Li-O-Sn,2,0.85,0.43840620433565936,0.54,1.16,4.0
F-Li-O-Sr,2,1.15,0.3535533905932736,0.9,1.4,4.0
F-Li-O-Ta,2,0.6599999999999999,0.6788225099390855,0.18,1.14,4.0
F-Li-O-Te,2,1.15,0.3818376618407356,0.88,1.42,4.0
F-Li-O-Ti,2,0.85,0.8626702730475879,0.24,1.46,4.0
F-Li-O-Tl,2,1.37,0.04242640687119265,1.34,1.4,4.0
F-Li-O-V,2,0.75,0.7212489168102785,0.24,1.26,4.0
F-Li-O-W,2,1.07,0.7495331880577404,0.54,1.6,4.0
F-Li-O-Y,2,0.82,0.0,0.82,0.82,4.0
F-Li-O-Zn,2,1.4100000000000001,0.29698484809834996,1.2,1.62,4.0
F-Li-O-Zr,2,0.67,0.4949747468305833,0.32,1.02,4.0
F-Mg-Mn-N-O,2,1.24,0.31112698372208086,1.02,1.46,5.0
F-Mg-Mn-O,2,0.53,0.24041630560342608,0.36,0.7,4.0
F-Mg-Mo-N-O,2,1.3199999999999998,0.4525483399593904,1.0,1.64,5.0
F-Mg-Mo-O,2,0.98,0.1414213562373096,0.88,1.08,4.0
F-Mg-N-Na-O,2,2.21,0.6081118318204308,1.78,2.64,5.0
F-Mg-N-Nb-O,2,1.24,0.42426406871192857,0.94,1.54,5.0
F-Mg-N-Ni-O,2,1.68,0.42426406871192857,1.38,1.98,5.0
F-Mg-N-O-Os,2,1.8599999999999999,0.5656854249492379,1.46,2.26,5.0
F-Mg-N-O-Pb,2,1.3399999999999999,0.42426406871192834,1.04,1.64,5.0
F-Mg-N-O-Pd,2,1.79,0.04242640687119289,1.76,1.82,5.0
F-Mg-N-O-Pt,2,1.92,0.16970562748477147,1.8,2.04,5.0
F-Mg-N-O-Rb,2,2.5300000000000002,0.9758073580374356,1.84,3.22,5.0
F-Mg-N-O-Re,2,1.62,0.6222539674441618,1.18,2.06,5.0
F-Mg-N-O-Rh,2,1.74,0.2262741699796951,1.58,1.9,5.0
F-Mg-N-O-Ru,2,1.69,0.3252691193458118,1.46,1.92,5.0
F-Mg-N-O-Sb,2,1.27,0.04242640687119289,1.24,1.3,5.0
F-Mg-N-O-Sc,2,1.31,0.12727922061357844,1.22,1.4,5.0
F-Mg-N-O-Si,2,1.55,0.8343860018001261,0.96,2.14,5.0
F-Mg-N-O-Sn,2,1.14,0.0,1.14,1.14,5.0
F-Mg-N-O-Sr,2,1.7199999999999998,0.820243866176395,1.14,2.3,5.0
F-Mg-N-O-Ta,2,1.3599999999999999,0.565685424949238,0.96,1.76,5.0
F-Mg-N-O-Te,2,1.4100000000000001,0.12727922061357844,1.32,1.5,5.0
F-Mg-N-O-Ti,2,1.17,0.6929646455628165,0.68,1.66,5.0
F-Mg-N-O-Tl,2,1.62,0.39597979746446643,1.34,1.9,5.0
F-Mg-N-O-V,2,1.25,0.6363961030678927,0.8,1.7,5.0
F-Mg-N-O-W,2,1.4300000000000002,0.6081118318204308,1.0,1.86,5.0
F-Mg-N-O-Y,2,1.25,0.24041630560342606,1.08,1.42,5.0
F-Mg-N-O-Zn,2,1.56,0.028284271247461926,1.54,1.58,5.0
F-Mg-N-O-Zr,2,1.03,0.3818376618407357,0.76,1.3,5.0
F-Mg-Na-O,2,1.37,0.6363961030678928,0.92,1.82,4.0
F-Mg-Nb-O,2,0.91,0.18384776310850237,0.78,1.04,4.0
F-Mg-Ni-O,2,1.07,0.29698484809835,0.86,1.28,4.0
F-Mg-O-Os,2,1.6099999999999999,0.1838477631085023,1.48,1.74,4.0
F-Mg-O-Pb,2,0.87,0.5232590180780452,0.5,1.24,4.0
F-Mg-O-Pd,2,1.38,0.056568542494923775,1.34,1.42,4.0
F-Mg-O-Pt,2,1.4100000000000001,0.2121320343559642,1.26,1.56,4.0
F-Mg-O-Rb,2,1.5899999999999999,1.0040916292848974,0.88,2.3,4.0
F-Mg-O-Re,2,1.38,0.2828427124746192,1.18,1.58,4.0
F-Mg-O-Rh,2,1.3599999999999999,0.02828427124746169,1.34,1.38,4.0
F-Mg-O-Ru,2,1.32,0.05656854249492385,1.28,1.36,4.0
F-Mg-O-Sb,2,0.8600000000000001,0.282842712474619,0.66,1.06,4.0
F-Mg-O-Sc,2,0.7,0.08485281374238574,0.64,0.76,4.0
F-Mg-O-Si,2,1.26,0.39597979746446665,0.98,1.54,4.0
F-Mg-O-Sn,2,0.73,0.21213203435596428,0.58,0.88,4.0
F-Mg-O-Sr,2,0.85,0.8061017305526641,0.28,1.42,4.0
F-Mg-O-Ta,2,1.08,0.3394112549695429,0.84,1.32,4.0
F-Mg-O-Te,2,1.01,0.04242640687119289,0.98,1.04,4.0
F-Mg-O-Ti,2,0.7,0.39597979746446665,0.42,0.98,4.0
F-Mg-O-Tl,2,1.08,0.39597979746446665,0.8,1.36,4.0
F-Mg-O-V,2,0.65,0.29698484809834996,0.44,0.86,4.0
F-Mg-O-W,2,1.19,0.268700576850888,1.0,1.38,4.0
F-Mg-O-Y,2,0.64,0.28284271247461895,0.44,0.84,4.0
F-Mg-O-Zn,2,0.95,0.014142135623730963,0.94,0.96,4.0
F-Mg-O-Zr,2,0.71,0.18384776310850237,0.58,0.84,4.0
F-Mn-Mo-N-O,2,1.01,0.2404163056034262,0.84,1.18,5.0
F-Mn-Mo-O,2,1.17,0.35355339059327373,0.92,1.42,4.0
F-Mn-N-Na-O,2,1.6099999999999999,0.9475230867899735,0.94,2.28,5.0
F-Mn-N-Nb-O,2,0.97,0.2969848480983499,0.76,1.18,5.0
F-Mn-N-Ni-O,2,1.2,0.028284271247461926,1.18,1.22,5.0
F-Mn-N-O-Os,2,1.55,0.3818376618407357,1.28,1.82,5.0
F-Mn-N-O-Pb,2,1.09,0.6646803743153546,0.62,1.56,5.0
F-Mn-N-O-Pd,2,1.36,0.33941125496954283,1.12,1.6,5.0
F-Mn-N-O-Pt,2,1.54,0.16970562748477133,1.42,1.66,5.0
F-Mn-N-O-Rb,2,2.09,1.3717871555019021,1.12,3.06,5.0
F-Mn-N-O-Re,2,1.33,0.4666904755831214,1.0,1.66,5.0
F-Mn-N-O-Rh,2,1.3599999999999999,0.11313708498984763,1.28,1.44,5.0
F-Mn-N-O-Ru,2,1.33,0.014142135623730963,1.32,1.34,5.0
F-Mn-N-O-Sb,2,0.98,0.2262741699796952,0.82,1.14,5.0
F-Mn-N-O-Sc,2,1.1400000000000001,0.08485281374238571,1.08,1.2,5.0
F-Mn-N-O-Si,2,1.23,0.46669047558312143,0.9,1.56,5.0
F-Mn-N-O-Sn,2,0.81,0.24041630560342608,0.64,0.98,5.0
F-Mn-N-O-Sr,2,1.9100000000000001,1.6829141392239833,0.72,3.1,5.0
F-Mn-N-O-Ta,2,1.15,0.5232590180780453,0.78,1.52,5.0
F-Mn-N-O-Te,2,1.25,0.24041630560342606,1.08,1.42,5.0
F-Mn-N-O-Ti,2,0.88,0.4525483399593903,0.56,1.2,5.0
F-Mn-N-O-Tl,2,1.28,0.6505382386916237,0.82,1.74,5.0
F-Mn-N-O-V,2,0.84,0.19798989873223333,0.7,0.98,5.0
F-Mn-N-O-W,2,1.18,0.4808326112068523,0.84,1.52,5.0
F-Mn-N-O-Y,2,1.1199999999999999,0.39597979746446654,0.84,1.4,5.0
F-Mn-N-O-Zn,2,1.16,0.31112698372208086,0.94,1.38,5.0
F-Mn-N-O-Zr,2,1.03,0.24041630560342608,0.86,1.2,5.0
F-Mn-Na-O,2,1.02,1.0182337649086284,0.3,1.74,4.0
F-Mn-Nb-O,2,1.1400000000000001,0.19798989873223324,1.0,1.28,4.0
F-Mn-Ni-O,2,0.78,0.08485281374238567,0.72,0.84,4.0
F-Mn-O-Os,2,1.83,0.3818376618407357,1.56,2.1,4.0
F-Mn-O-Pb,2,0.6000000000000001,0.6788225099390857,0.12,1.08,4.0
F-Mn-O-Pd,2,1.05,0.3535533905932738,0.8,1.3,4.0
F-Mn-O-Pt,2,1.21,0.09899494936611673,1.14,1.28,4.0
F-Mn-O-Rb,2,1.3499999999999999,1.3152186130069783,0.42,2.28,4.0
F-Mn-O-Re,2,1.21,0.2969848480983499,1.0,1.42,4.0
F-Mn-O-Rh,2,1.0899999999999999,0.15556349186104051,0.98,1.2,4.0
F-Mn-O-Ru,2,1.5,0.6505382386916236,1.04,1.96,4.0
F-Mn-O-Sb,2,1.13,0.806101730552664,0.56,1.7,4.0
F-Mn-O-Sc,2,0.53,0.21213203435596428,0.38,0.68,4.0
F-Mn-O-Si,2,1.08,0.16970562748477133,0.96,1.2,4.0
F-Mn-O-Sn,2,0.47,0.3535533905932738,0.22,0.72,4.0
F-Mn-O-Sr,2,0.69,0.9758073580374355,0.0,1.38,4.0
F-Mn-O-Ta,2,1.15,0.04242640687119281,1.12,1.18,4.0
F-Mn-O-Te,2,1.38,0.7636753236814714,0.84,1.92,4.0
F-Mn-O-Ti,2,0.73,0.4101219330881976,0.44,1.02,4.0
F-Mn-O-Tl,2,0.79,0.5798275605729689,0.38,1.2,4.0
F-Mn-O-V,2,0.47,0.18384776310850232,0.34,0.6,4.0
F-Mn-O-W,2,1.07,0.3818376618407357,0.8,1.34,4.0
F-Mn-O-Y,2,0.64,0.05656854249492385,0.6,0.68,4.0
F-Mn-O-Zn,2,0.59,0.15556349186104043,0.48,0.7,4.0
F-Mn-O-Zr,2,1.2000000000000002,0.14142135623730956,1.1,1.3,4.0
F-Mo-N-Na-O,2,1.49,1.3152186130069783,0.56,2.42,5.0
F-Mo-N-Nb-O,2,0.99,0.014142135623730963,0.98,1.0,5.0
F-Mo-N-Ni-O,2,1.19,0.268700576850888,1.0,1.38,5.0
F-Mo-N-O-Os,2,1.3399999999999999,0.11313708498984747,1.26,1.42,5.0
F-Mo-N-O-Pb,2,1.19,0.9475230867899738,0.52,1.86,5.0
F-Mo-N-O-Pd,2,1.32,0.7071067811865476,0.82,1.82,5.0
F-Mo-N-O-Pt,2,1.5299999999999998,0.5232590180780453,1.16,1.9,5.0
F-Mo-N-O-Rb,2,1.98,1.8101933598375617,0.7,3.26,5.0
F-Mo-N-O-Re,2,1.4500000000000002,0.21213203435596437,1.3,1.6,5.0
F-Mo-N-O-Rh,2,1.3599999999999999,0.45254833995939026,1.04,1.68,5.0
F-Mo-N-O-Ru,2,1.38,0.28284271247461906,1.18,1.58,5.0
F-Mo-N-O-Sb,2,1.15,0.4384062043356594,0.84,1.46,5.0
F-Mo-N-O-Sc,2,1.3599999999999999,0.1414213562373094,1.26,1.46,5.0
F-Mo-N-O-Si,2,1.4,0.11313708498984763,1.32,1.48,5.0
F-Mo-N-O-Sn,2,0.93,0.5515432893255071,0.54,1.32,5.0
F-Mo-N-O-Sr,2,1.52,1.2727922061357855,0.62,2.42,5.0
F-Mo-N-O-Ta,2,1.12,0.14142135623730956,1.02,1.22,5.0
F-Mo-N-O-Te,2,1.23,0.3818376618407357,0.96,1.5,5.0
F-Mo-N-O-Ti,2,1.04,0.25455844122715704,0.86,1.22,5.0
F-Mo-N-O-Tl,2,1.23,1.0606601717798212,0.48,1.98,5.0
F-Mo-N-O-V,2,1.0,0.028284271247461926,0.98,1.02,5.0
F-Mo-N-O-W,2,1.15,0.04242640687119265,1.12,1.18,5.0
F-Mo-N-O-Y,2,1.37,0.41012193308819755,1.08,1.66,5.0
F-Mo-N-O-Zn,2,1.1600000000000001,0.5374011537017762,0.78,1.54,5.0
F-Mo-N-O-Zr,2,1.1,0.11313708498984747,1.02,1.18,5.0
F-Mo-Na-O,2,1.3099999999999998,1.428355697996826,0.3,2.32,4.0
