sample_id,split_strategy,metric,nearest_train_sample_id,nearest_train_composition_distance,target
14604,group_reduced_formula,cosine,5858,0.15484574527148354,1.12
14613,group_reduced_formula,cosine,97,0.09090909090909083,2.18
14619,group_reduced_formula,cosine,6113,0.08831538832289643,1.4
14635,group_reduced_formula,cosine,9917,0.08831538832289654,1.94
14640,group_reduced_formula,cosine,10961,0.08831538832289654,1.7
14641,group_reduced_formula,cosine,2142,0.08831538832289654,0.12
14646,group_reduced_formula,cosine,8461,0.08831538832289643,0.58
14652,group_reduced_formula,cosine,8447,0.08831538832289654,1.4
14680,group_reduced_formula,cosine,14518,0.08013378899220014,2.32
14689,group_reduced_formula,cosine,6612,0.08831538832289643,2.14
14691,group_reduced_formula,cosine,6121,0.08831538832289654,0.5
14695,group_reduced_formula,cosine,5960,0.15484574527148354,0.7
14703,group_reduced_formula,cosine,7691,0.08831538832289654,0.32
14705,group_reduced_formula,cosine,10779,0.08831538832289654,2.18
14709,group_reduced_formula,cosine,9051,0.08013378899220014,1.04
14745,group_reduced_formula,cosine,11030,0.08013378899220025,2.24
14750,group_reduced_formula,cosine,10897,0.11808289631180324,1.28
14761,group_reduced_formula,cosine,3865,0.08013378899220025,0.84
14764,group_reduced_formula,cosine,17,0.08831538832289654,2.22
14772,group_reduced_formula,cosine,4625,0.08831538832289654,0.78
14792,group_reduced_formula,cosine,16629,0.08831538832289643,1.3
14798,group_reduced_formula,cosine,1082,0.08831538832289643,1.0
14807,group_reduced_formula,cosine,11881,0.08831538832289643,2.32
14810,group_reduced_formula,cosine,9051,0.08013378899220014,0.02
14832,group_reduced_formula,cosine,497,0.15484574527148354,0.64
14845,group_reduced_formula,cosine,101,0.08013378899220025,1.6
14860,group_reduced_formula,cosine,7128,0.11808289631180324,0.56
14867,group_reduced_formula,cosine,7430,0.08831538832289643,0.8
14868,group_reduced_formula,cosine,6077,0.08831538832289654,1.08
14875,group_reduced_formula,cosine,97,0.08831538832289643,1.6
14879,group_reduced_formula,cosine,5708,0.08831538832289643,1.4
14905,group_reduced_formula,cosine,10741,0.15484574527148354,1.38
14911,group_reduced_formula,cosine,4124,0.08831538832289654,1.5
14937,group_reduced_formula,cosine,1760,0.11808289631180324,1.56
14944,group_reduced_formula,cosine,2424,0.08013378899220025,2.24
14945,group_reduced_formula,cosine,4870,0.08831538832289643,0.84
14947,group_reduced_formula,cosine,5373,0.08831538832289643,2.58
14953,group_reduced_formula,cosine,5016,0.15484574527148354,0.84
14957,group_reduced_formula,cosine,3387,0.08831538832289643,0.5
14961,group_reduced_formula,cosine,1082,0.08831538832289643,2.38
14966,group_reduced_formula,cosine,2204,0.15484574527148354,1.22
14972,group_reduced_formula,cosine,16291,0.08013378899220025,2.06
14975,group_reduced_formula,cosine,13796,0.08831538832289654,1.62
14981,group_reduced_formula,cosine,11907,0.08013378899220025,1.14
14995,group_reduced_formula,cosine,2301,0.08013378899220025,2.88
15001,group_reduced_formula,cosine,6720,0.08831538832289643,2.06
15011,group_reduced_formula,cosine,10467,0.11808289631180324,1.2
15028,group_reduced_formula,cosine,427,0.08013378899220025,1.58
15037,group_reduced_formula,cosine,4124,0.08831538832289654,1.32
15048,group_reduced_formula,cosine,4793,0.15484574527148354,0.52
15070,group_reduced_formula,cosine,2941,0.08013378899220025,2.84
15088,group_reduced_formula,cosine,12560,0.11808289631180324,1.42
15091,group_reduced_formula,cosine,650,0.08013378899220025,2.44
15101,group_reduced_formula,cosine,4763,0.08831538832289654,1.08
15150,group_reduced_formula,cosine,101,0.08013378899220025,1.2
15162,group_reduced_formula,cosine,9051,0.08013378899220014,1.16
15174,group_reduced_formula,cosine,9051,0.08013378899220014,1.72
15194,group_reduced_formula,cosine,4225,0.15484574527148354,0.6
15202,group_reduced_formula,cosine,1760,0.07549967295795157,3.08
15213,group_reduced_formula,cosine,10117,0.08013378899220025,2.04
15215,group_reduced_formula,cosine,13001,0.08831538832289654,1.42
15220,group_reduced_formula,cosine,5269,0.15484574527148354,1.92
15221,group_reduced_formula,cosine,2413,0.08831538832289643,0.76
15224,group_reduced_formula,cosine,7525,0.15484574527148354,1.7
15244,group_reduced_formula,cosine,1472,0.08831538832289643,0.62
15245,group_reduced_formula,cosine,5544,0.08831538832289654,0.3
15260,group_reduced_formula,cosine,2247,0.08013378899220025,0.52
15264,group_reduced_formula,cosine,9609,0.08013378899220025,2.06
15272,group_reduced_formula,cosine,8787,0.07549967295795157,0.66
15301,group_reduced_formula,cosine,1349,0.11808289631180324,1.68
15307,group_reduced_formula,cosine,8696,0.08831538832289654,3.16
15314,group_reduced_formula,cosine,3497,0.08831538832289643,1.7
15330,group_reduced_formula,cosine,4299,0.08013378899220025,1.26
15343,group_reduced_formula,cosine,1907,0.11808289631180324,1.06
15353,group_reduced_formula,cosine,9188,0.15484574527148354,1.28
15376,group_reduced_formula,cosine,8834,0.08831538832289654,0.46
15378,group_reduced_formula,cosine,4380,0.15484574527148354,1.72
15383,group_reduced_formula,cosine,9221,0.08831538832289654,0.92
15390,group_reduced_formula,cosine,11081,0.08013378899220025,1.76
15392,group_reduced_formula,cosine,11574,0.08013378899220025,1.1
15394,group_reduced_formula,cosine,12241,0.08831538832289643,0.28
15400,group_reduced_formula,cosine,11030,0.08013378899220025,0.64
15439,group_reduced_formula,cosine,17782,0.11808289631180324,1.64
15458,group_reduced_formula,cosine,5272,0.08831538832289643,0.78
15461,group_reduced_formula,cosine,5226,0.15484574527148354,1.38
15485,group_reduced_formula,cosine,1046,0.08831538832289643,1.16
15503,group_reduced_formula,cosine,3596,0.08831538832289643,1.22
15524,group_reduced_formula,cosine,6971,0.11808289631180324,1.04
15525,group_reduced_formula,cosine,15666,0.08831538832289643,1.1
15532,group_reduced_formula,cosine,7891,0.08013378899220025,1.84
15535,group_reduced_formula,cosine,549,0.08013378899220025,0.94
15545,group_reduced_formula,cosine,158,0.08013378899220025,2.34
15547,group_reduced_formula,cosine,6557,0.08013378899220025,2.36
15551,group_reduced_formula,cosine,6089,0.08831538832289643,1.84
15552,group_reduced_formula,cosine,9609,0.08013378899220025,0.3
15554,group_reduced_formula,cosine,11038,0.08013378899220014,1.5
15557,group_reduced_formula,cosine,8045,0.08831538832289654,1.18
15569,group_reduced_formula,cosine,2702,0.08831538832289654,2.04
15578,group_reduced_formula,cosine,12438,0.08831538832289654,2.1
15583,group_reduced_formula,cosine,9609,0.08013378899220025,1.98
15593,group_reduced_formula,cosine,549,0.08013378899220025,1.36
15629,group_reduced_formula,cosine,3677,0.15484574527148354,1.26
15657,group_reduced_formula,cosine,9051,0.08013378899220025,1.28
15670,group_reduced_formula,cosine,6939,0.08831538832289654,1.16
15674,group_reduced_formula,cosine,5858,0.15484574527148354,1.3
15693,group_reduced_formula,cosine,6938,0.11808289631180324,1.3
15694,group_reduced_formula,cosine,2762,0.11808289631180324,0.9
15704,group_reduced_formula,cosine,8661,0.11808289631180324,1.66
15715,group_reduced_formula,cosine,1766,0.08831538832289654,2.8
15717,group_reduced_formula,cosine,8412,0.08013378899220025,1.74
15718,group_reduced_formula,cosine,6557,0.08013378899220025,1.4
15738,group_reduced_formula,cosine,6944,0.08831538832289654,0.92
15739,group_reduced_formula,cosine,2151,0.08831538832289654,2.6
15756,group_reduced_formula,cosine,5058,0.11808289631180324,0.5
15763,group_reduced_formula,cosine,3341,0.08831538832289654,2.28
15769,group_reduced_formula,cosine,11072,0.08831538832289654,0.94
15770,group_reduced_formula,cosine,3915,0.08831538832289654,3.08
15771,group_reduced_formula,cosine,2219,0.08831538832289643,1.86
15777,group_reduced_formula,cosine,4510,0.08013378899220025,1.24
15785,group_reduced_formula,cosine,1841,0.08831538832289643,1.94
15797,group_reduced_formula,cosine,5929,0.08831538832289643,1.68
15800,group_reduced_formula,cosine,4126,0.08831538832289643,0.14
15808,group_reduced_formula,cosine,1140,0.08831538832289654,1.48
15809,group_reduced_formula,cosine,6557,0.08013378899220025,1.58
15811,group_reduced_formula,cosine,10927,0.08831538832289643,2.2
15816,group_reduced_formula,cosine,7030,0.15484574527148354,0.68
15817,group_reduced_formula,cosine,12318,0.08831538832289654,1.58
15829,group_reduced_formula,cosine,7045,0.11808289631180324,1.46
15832,group_reduced_formula,cosine,5511,0.08831538832289643,0.7
15839,group_reduced_formula,cosine,1841,0.08831538832289643,1.16
15848,group_reduced_formula,cosine,10333,0.08831538832289654,0.26
15855,group_reduced_formula,cosine,12214,0.11808289631180324,0.68
15876,group_reduced_formula,cosine,7638,0.08831538832289654,1.38
15883,group_reduced_formula,cosine,1625,0.08013378899220025,0.42
15884,group_reduced_formula,cosine,10117,0.08013378899220025,1.66
15886,group_reduced_formula,cosine,3715,0.15484574527148354,1.2
15906,group_reduced_formula,cosine,7996,0.08831538832289643,0.76
15907,group_reduced_formula,cosine,99,0.08831538832289643,1.36
15910,group_reduced_formula,cosine,101,0.08013378899220014,4.48
15912,group_reduced_formula,cosine,11985,0.08831538832289654,0.78
15915,group_reduced_formula,cosine,353,0.08831538832289654,2.68
15916,group_reduced_formula,cosine,5978,0.08013378899220025,1.36
15920,group_reduced_formula,cosine,4574,0.08831538832289654,0.56
15928,group_reduced_formula,cosine,3187,0.08831538832289643,-0.06
15931,group_reduced_formula,cosine,7428,0.08831538832289643,1.94
15934,group_reduced_formula,cosine,13671,0.08013378899220014,0.24
15937,group_reduced_formula,cosine,5480,0.08831538832289654,0.92
15950,group_reduced_formula,cosine,5016,0.15484574527148354,3.68
15955,group_reduced_formula,cosine,4574,0.08831538832289654,2.48
15960,group_reduced_formula,cosine,1472,0.08831538832289643,1.9
15966,group_reduced_formula,cosine,6910,0.15484574527148354,1.3
15973,group_reduced_formula,cosine,7128,0.11808289631180324,1.24
15979,group_reduced_formula,cosine,6087,0.08013378899220025,1.96
15996,group_reduced_formula,cosine,14238,0.08831538832289643,0.54
16024,group_reduced_formula,cosine,3902,0.08013378899220025,1.94
16025,group_reduced_formula,cosine,4011,0.15484574527148354,1.34
16047,group_reduced_formula,cosine,496,0.15484574527148354,1.74
16051,group_reduced_formula,cosine,12401,0.08013378899220025,1.06
16053,group_reduced_formula,cosine,10927,0.08831538832289643,1.58
16058,group_reduced_formula,cosine,12318,0.08831538832289654,1.62
16082,group_reduced_formula,cosine,7525,0.15484574527148354,1.36
16083,group_reduced_formula,cosine,3439,0.11808289631180324,1.98
16122,group_reduced_formula,cosine,85,0.08831538832289654,2.24
16124,group_reduced_formula,cosine,10469,0.08013378899220025,0.68
16125,group_reduced_formula,cosine,12797,0.08831538832289643,1.36
16126,group_reduced_formula,cosine,2283,0.08831538832289643,0.46
16144,group_reduced_formula,cosine,11030,0.08013378899220025,2.1
16154,group_reduced_formula,cosine,6227,0.11808289631180324,1.1
16211,group_reduced_formula,cosine,3814,0.08013378899220014,0.8
16215,group_reduced_formula,cosine,2301,0.08013378899220025,2.26
16217,group_reduced_formula,cosine,650,0.08013378899220025,2.92
16220,group_reduced_formula,cosine,1376,0.15484574527148354,2.88
16237,group_reduced_formula,cosine,10042,0.08831538832289643,0.68
16241,group_reduced_formula,cosine,5269,0.15484574527148354,2.02
16249,group_reduced_formula,cosine,11985,0.08831538832289654,0.32
16252,group_reduced_formula,cosine,2080,0.08831538832289643,1.44
16256,group_reduced_formula,cosine,2717,0.08831538832289654,0.94
16259,group_reduced_formula,cosine,11629,0.08831538832289643,1.06
16266,group_reduced_formula,cosine,7046,0.15484574527148354,2.22
16279,group_reduced_formula,cosine,1097,0.11808289631180324,1.2
16282,group_reduced_formula,cosine,6944,0.08831538832289654,1.08
16288,group_reduced_formula,cosine,13876,0.08831538832289654,1.78
16315,group_reduced_formula,cosine,11448,0.08013378899220025,2.22
16320,group_reduced_formula,cosine,14383,0.08831538832289643,1.1
16330,group_reduced_formula,cosine,9305,0.11808289631180324,1.52
16331,group_reduced_formula,cosine,2941,0.08013378899220025,1.92
16334,group_reduced_formula,cosine,18098,0.11808289631180324,1.12
16350,group_reduced_formula,cosine,931,0.08831538832289643,0.42
16358,group_reduced_formula,cosine,16721,0.08013378899220014,1.16
16373,group_reduced_formula,cosine,5978,0.08013378899220025,0.76
16381,group_reduced_formula,cosine,3203,0.11808289631180324,1.64
16408,group_reduced_formula,cosine,4526,0.11808289631180324,1.86
16418,group_reduced_formula,cosine,12442,0.08831538832289643,2.78
16447,group_reduced_formula,cosine,14307,0.08831538832289643,2.06
16457,group_reduced_formula,cosine,2504,0.08831538832289643,1.4
16480,group_reduced_formula,cosine,5853,0.08831538832289654,1.04
16485,group_reduced_formula,cosine,2939,0.08013378899220025,1.34
16488,group_reduced_formula,cosine,1625,0.08013378899220025,1.62
16499,group_reduced_formula,cosine,3902,0.08013378899220014,2.78
16516,group_reduced_formula,cosine,1925,0.08831538832289654,3.56
16522,group_reduced_formula,cosine,3248,0.08831538832289654,1.82
16526,group_reduced_formula,cosine,2540,0.08831538832289654,0.76
16530,group_reduced_formula,cosine,2783,0.15484574527148354,0.52
16533,group_reduced_formula,cosine,1089,0.08013378899220025,0.64
16541,group_reduced_formula,cosine,3641,0.08831538832289654,1.94
16546,group_reduced_formula,cosine,16196,0.15484574527148354,2.28
16571,group_reduced_formula,cosine,3167,0.11808289631180324,1.72
16575,group_reduced_formula,cosine,4526,0.11808289631180324,3.18
16583,group_reduced_formula,cosine,10316,0.11808289631180324,0.9
16585,group_reduced_formula,cosine,12592,0.08831538832289654,0.96
16587,group_reduced_formula,cosine,7407,0.08831538832289643,0.86
16620,group_reduced_formula,cosine,1830,0.08831538832289643,1.16
16630,group_reduced_formula,cosine,5431,0.08013378899220025,0.96
16645,group_reduced_formula,cosine,1230,0.15484574527148354,1.86
16647,group_reduced_formula,cosine,4879,0.08831538832289654,1.64
16652,group_reduced_formula,cosine,549,0.08013378899220025,0.7
16657,group_reduced_formula,cosine,13671,0.08013378899220025,1.66
16660,group_reduced_formula,cosine,1536,0.08831538832289643,1.74
16677,group_reduced_formula,cosine,9669,0.08831538832289643,1.52
16679,group_reduced_formula,cosine,464,0.15484574527148354,0.82
16681,group_reduced_formula,cosine,7541,0.08013378899220014,1.28
16682,group_reduced_formula,cosine,3017,0.15484574527148354,0.56
16748,group_reduced_formula,cosine,1625,0.08013378899220025,2.48
16751,group_reduced_formula,cosine,7027,0.15484574527148354,3.76
16763,group_reduced_formula,cosine,10608,0.08831538832289643,1.58
16772,group_reduced_formula,cosine,7891,0.08013378899220025,2.3
16788,group_reduced_formula,cosine,16006,0.07549967295795157,1.64
16789,group_reduced_formula,cosine,1046,0.08831538832289643,1.76
16834,group_reduced_formula,cosine,6636,0.08013378899220014,0.46
16836,group_reduced_formula,cosine,11038,0.08013378899220014,1.12
16839,group_reduced_formula,cosine,2940,0.08831538832289654,1.08
16844,group_reduced_formula,cosine,5543,0.15484574527148354,2.38
16853,group_reduced_formula,cosine,9976,0.08831538832289643,1.16
16854,group_reduced_formula,cosine,7698,0.15484574527148354,3.6
16882,group_reduced_formula,cosine,6946,0.08831538832289643,1.8
16893,group_reduced_formula,cosine,11081,0.08013378899220025,2.56
16899,group_reduced_formula,cosine,2941,0.08013378899220025,2.98
16905,group_reduced_formula,cosine,2941,0.08013378899220025,1.68
16913,group_reduced_formula,cosine,12948,0.11808289631180324,2.56
16916,group_reduced_formula,cosine,14279,0.08831538832289654,0.92
16919,group_reduced_formula,cosine,10224,0.08831538832289654,1.0
16924,group_reduced_formula,cosine,3814,0.08013378899220025,1.78
16955,group_reduced_formula,cosine,10372,0.08831538832289643,1.62
16968,group_reduced_formula,cosine,7160,0.08831538832289643,1.24
16970,group_reduced_formula,cosine,2686,0.15484574527148354,1.56
16972,group_reduced_formula,cosine,7996,0.08831538832289643,1.36
16974,group_reduced_formula,cosine,2823,0.08831538832289654,1.32
16997,group_reduced_formula,cosine,4380,0.15484574527148354,1.4
17000,group_reduced_formula,cosine,5670,0.15484574527148354,1.08
17004,group_reduced_formula,cosine,10457,0.08831538832289654,2.74
17010,group_reduced_formula,cosine,6523,0.08831538832289643,1.48
17019,group_reduced_formula,cosine,4047,0.08831538832289643,0.86
17022,group_reduced_formula,cosine,3437,0.08831538832289654,1.26
17023,group_reduced_formula,cosine,8606,0.08013378899220025,0.5
17036,group_reduced_formula,cosine,12401,0.08013378899220025,1.66
17044,group_reduced_formula,cosine,4336,0.08831538832289643,0.04
